"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PTBP2",5.83840565791936e-15,-0.244957937528256,0.958,1,1.10935545906126e-10
"NFATC4",6.01575773181245e-15,-0.296508103815572,0.916,0.989,1.14305412662168e-10
"NECTIN3-AS1",6.28193948682733e-15,2.33890105152453,0.504,0.108,1.19363132189206e-10
"FNDC4",6.48511545515902e-15,-0.398086947193979,0.798,0.946,1.23223678763477e-10
"BTRC",6.48730695210374e-15,-0.160039954174671,0.95,1,1.23265319396923e-10
"ILF3",6.48794200905343e-15,-0.517732307401194,0.958,1,1.23277386114024e-10
"DRAM1",6.6850381219386e-15,1.01631731133455,0.824,0.452,1.27022409354955e-10
"FAM215B",6.69195259257625e-15,-0.266456741080039,0.933,0.995,1.27153791211541e-10
"LINC01515",6.81684031844207e-15,-2.35750581323344,0.101,0.57,1.29526782890718e-10
"PXN-AS1",7.08616682644381e-15,-0.979142753303414,0.462,0.871,1.34644255869259e-10
"SELENOV",7.40531764379622e-15,-1.87219075052989,0.168,0.645,1.40708440549772e-10
"CDO1",7.54244366218043e-15,-0.834345423137544,0.479,0.812,1.4331397202509e-10
"SPICE1",7.61584594011142e-15,-0.764375970725716,0.588,0.925,1.44708688708057e-10
"MELTF-AS1",7.62348541086678e-15,-0.989511081486536,0.445,0.833,1.4485384629188e-10
"NQO1",7.98725892187483e-15,2.26710532041358,0.521,0.124,1.51765906774544e-10
"PQLC3",8.02859385108641e-15,0.540686270973434,0.941,0.699,1.52551311764493e-10
"PDK2",8.20144930241818e-15,-1.0783182412451,0.395,0.817,1.55835738195248e-10
"ZNRF1",8.34901582956031e-15,-0.551176545246668,0.748,0.978,1.58639649777475e-10
"PHKA2",8.64637713803102e-15,-0.289986637164698,0.866,0.984,1.64289811999727e-10
"HPF1",8.70978397264394e-15,-0.270035058986901,0.966,1,1.65494605264208e-10
"RNF44",8.86162618143963e-15,-0.539452629163261,0.697,0.952,1.68379759073534e-10
"DNAAF2",8.98022462669279e-15,-0.36636126864497,0.849,0.978,1.7063324813179e-10
"H2AFY2",9.06054543638997e-15,-1.06602288994272,0.403,0.801,1.72159423836846e-10
"DOK4",9.06092584994059e-15,-1.05030445131883,0.412,0.823,1.72166652074721e-10
"Z99289.1",9.13183719101219e-15,2.02776511435395,0.546,0.145,1.73514038466423e-10
"IGF2BP1",9.22651015369746e-15,-1.05528676527884,0.445,0.817,1.75312919430405e-10
"SPOUT1",9.79008753310847e-15,-1.30853660644766,0.303,0.753,1.86021453216594e-10
"UBA3",9.97640372776225e-15,-0.451972198297338,0.773,0.978,1.8956164723121e-10
"L3MBTL1",1.00085446806617e-14,-1.22322216277859,0.328,0.763,1.90172357477253e-10
"ZC3H8",1.04003291741813e-14,-0.261366295054384,0.924,1,1.97616654638618e-10
"CNOT6",1.04181358798556e-14,-0.660948771340816,0.639,0.952,1.97954999853136e-10
"MR1",1.07272278887172e-14,0.6503715372055,0.924,0.651,2.03828057113515e-10
"HSPBAP1",1.09149761186023e-14,-0.877403765965578,0.487,0.876,2.07395461229563e-10
"AVEN",1.09811127107759e-14,-0.645089345770204,0.613,0.903,2.08652122617453e-10
"GLT8D1",1.11285429742638e-14,-0.221185559024711,0.941,0.984,2.11453445053986e-10
"MAGEL2",1.12430908636606e-14,-1.87778566856338,0.168,0.651,2.13629969500415e-10
"ZNF793",1.13786827075525e-14,-2.12931316379865,0.126,0.597,2.16206350126206e-10
"NBDY",1.15944464254911e-14,-0.332187388149325,0.924,0.984,2.20306076530757e-10
"TMEM206",1.16219019014255e-14,-1.10186718444689,0.378,0.785,2.20827758028986e-10
"RUVBL1",1.19164881651788e-14,-1.04967071514607,0.429,0.844,2.26425191626563e-10
"TMSB15B.1",1.21350373808906e-14,-0.570025061563279,0.706,0.946,2.30577845274301e-10
"ULK1",1.21962197494186e-14,-0.747187392791209,0.597,0.914,2.31740371458703e-10
"TMSB15B",1.3320722163849e-14,-0.514028407344062,0.756,0.968,2.53107041835295e-10
"NISCH",1.34668602384306e-14,-0.88325820909614,0.487,0.849,2.5588381139042e-10
"EMD",1.365370530919e-14,0.365386904708927,1,0.989,2.5943405457992e-10
"GNPDA1",1.39305188967703e-14,-0.229244756897335,0.941,0.989,2.64693789557532e-10
"PAFAH1B3",1.45164951872816e-14,-0.846861669516745,0.563,0.876,2.75827925053538e-10
"NAAA",1.4562368366734e-14,1.48075990052255,0.689,0.28,2.76699561336312e-10
"RDH5",1.48217059732177e-14,-0.815755049157773,0.546,0.903,2.81627235197109e-10
"CCDC71L",1.48462880247355e-14,-0.651066107522422,0.639,0.935,2.82094318757999e-10
"LRP10",1.48724186366064e-14,0.446758344325809,1,0.86,2.82590826514158e-10
"AC004846.1",1.51826236279895e-14,-1.12047573153007,0.395,0.844,2.88485031555428e-10
"MIMT1",1.57789143721633e-14,-1.04069673509068,0.42,0.833,2.99815151985474e-10
"ACVR2B",1.61260604546464e-14,-0.988575656537336,0.42,0.79,3.06411274698736e-10
"TMEM243",1.61774220508348e-14,-0.289427281559417,0.882,0.973,3.07387196387913e-10
"APLP1",1.62139750212719e-14,-2.20935107216442,0.118,0.608,3.08081739379188e-10
"FSD1",1.7012272509961e-14,-2.27575090017471,0.109,0.581,3.23250189961769e-10
"SLC7A11",1.70803815830855e-14,1.93478538397453,0.571,0.161,3.24544330460207e-10
"BEX2",1.70936039570211e-14,-1.98208827037914,0.151,0.624,3.24795568787358e-10
"MAML3",1.71876909247573e-14,-1.374099096424,0.294,0.78,3.26583315261313e-10
"ZFP64",1.7326329981024e-14,-0.603151856498866,0.63,0.909,3.29217595969436e-10
"TARID",1.78103796575253e-14,-0.731683379983582,0.58,0.898,3.38415023872638e-10
"RBM5",1.86452143954107e-14,-0.315365418379876,0.966,0.995,3.54277718727199e-10
"DHX30",1.97124980362423e-14,-0.483170873530657,0.756,0.978,3.7455717518664e-10
"BBS7",1.97800273058546e-14,-0.345659428639436,0.857,0.984,3.75840298838543e-10
"TAGLN",2.00982089553878e-14,2.19431771209978,0.546,0.145,3.81886068361323e-10
"GTPBP8",2.04089526867046e-14,-0.624822336552273,0.639,0.919,3.87790510000075e-10
"DMAC2",2.06329840991029e-14,-0.323436150075106,0.84,0.978,3.92047330867055e-10
"AMBRA1",2.09867073106096e-14,-0.60460574658657,0.613,0.903,3.98768425608892e-10
"APOBEC3C",2.10468791192911e-14,-1.10736771490466,0.378,0.806,3.99911750145649e-10
"SERPINB1",2.12645192989629e-14,0.771481462855939,0.832,0.532,4.04047131199594e-10
"ACVRL1",2.20897071410306e-14,0.510812927642769,0.966,0.844,4.19726525386722e-10
"PSMD6",2.22069534839471e-14,-0.495606187402313,0.756,0.957,4.21954323148479e-10
"AC016065.1",2.2323838780391e-14,-1.40490247121976,0.294,0.796,4.2417526066621e-10
"LINGO1",2.2656231631783e-14,0.92950738056243,0.891,0.495,4.30491057235509e-10
"HMGN2",2.31441179982748e-14,-0.845850372620797,0.773,0.946,4.3976138608522e-10
"MME",2.37320424880384e-14,2.63963660906288,0.437,0.07,4.50932539315217e-10
"LINC02249",2.38146949990712e-14,-1.4549651466414,0.269,0.726,4.52503019677352e-10
"MEIS1",2.44752503717599e-14,-0.896892078638839,0.487,0.855,4.6505423231381e-10
"PHACTR1",2.92229293885897e-14,-0.812685983311829,0.504,0.844,5.55264881312593e-10
"CXXC4",2.94189969660236e-14,-2.03150624749855,0.143,0.602,5.58990361351414e-10
"OPN3",2.97429857494473e-14,-1.02492669112139,0.412,0.828,5.65146472225248e-10
"TMEM138",3.04227791231083e-14,-0.873152567522767,0.521,0.903,5.78063226118181e-10
"DUOX1",3.26528592150975e-14,-1.18476967287971,0.328,0.742,6.20436977946067e-10
"NEGR1",3.31540222750147e-14,-1.92693546329506,0.151,0.586,6.29959577247554e-10
"ADD3",3.31657562306641e-14,-0.954264813895214,0.487,0.839,6.30182534138849e-10
"BOK",3.36554203894137e-14,-1.35000485263877,0.277,0.704,6.3948664281925e-10
"ADA",3.46066458900695e-14,-2.42739321773339,0.092,0.543,6.57560878557211e-10
"CLCN4",3.59272469075398e-14,-1.04736524121098,0.403,0.796,6.82653618490164e-10
"EEFSEC",3.60880121277053e-14,-0.384134348458319,0.782,0.93,6.85708318438528e-10
"CDH24",3.65623039618917e-14,-1.20149774836644,0.345,0.785,6.94720337579904e-10
"COASY",3.71797438525995e-14,-0.502019415511783,0.706,0.952,7.06452312943242e-10
"ZNF264",3.77863970341004e-14,-1.02413434262166,0.42,0.78,7.17979330044941e-10
"KHDRBS1",3.87504326339604e-14,-0.511526952467034,0.983,1,7.36296970477882e-10
"AL121899.1",3.87578687093826e-14,-0.893558315868509,0.471,0.855,7.36438263346979e-10
"QARS",3.99754556264224e-14,-0.514768441493802,0.748,0.93,7.59573632357651e-10
"SGMS2",4.01869215055757e-14,1.49408263029967,0.647,0.263,7.63591695527445e-10
"PDE8B",4.0266513516607e-14,1.99091030325862,0.513,0.14,7.6510402332905e-10
"BEND6",4.07427346256897e-14,0.707508028972537,0.891,0.597,7.74152700622729e-10
"ZNF345",4.27342312952903e-14,-0.399384156015645,0.798,0.973,8.11993128841811e-10
"PRR34-AS1",4.33498713859977e-14,2.56490658030568,0.437,0.07,8.23690906205341e-10
"APBA2",4.43034708967994e-14,-0.278742057755596,0.891,0.984,8.41810250510086e-10
"ZNF136",4.43814425049476e-14,-1.88958950710634,0.16,0.624,8.4329178903651e-10
"CEP19",4.51014113598252e-14,-0.899446267677633,0.479,0.866,8.56971917248039e-10
"LIN28B",4.67101563942089e-14,-2.27336225095199,0.101,0.559,8.87539681646363e-10
"LRRC4B",4.67105312084451e-14,-2.24823630050828,0.109,0.554,8.87546803491665e-10
"LRRCC1",4.84829766767288e-14,-0.900610692451435,0.504,0.849,9.21225039834524e-10
"LINC02466",4.88129276332193e-14,-2.06261197729968,0.134,0.591,9.27494437958799e-10
"CNBP",4.90189012778408e-14,-0.462397356626227,1,1,9.31408143180253e-10
"EGFLAM",5.24373130462023e-14,-1.26231528142618,0.328,0.801,9.96361385190889e-10
"SPRED2",5.29322230869304e-14,-0.642131295412144,0.63,0.925,1.00576517087477e-09
"UBXN11",5.49138546400007e-14,-0.735694980015872,0.563,0.887,1.04341815201465e-09
"TECPR1",5.53826272668899e-14,-0.204587074533688,0.95,1,1.05232530069818e-09
"WDR48",5.57372195149981e-14,-0.687842747367365,0.605,0.903,1.05906290800448e-09
"NKX3-2",5.85365687617345e-14,-0.689863748367317,0.58,0.855,1.11225334304172e-09
"ZMYND19",5.89965472218836e-14,-0.833267491957512,0.538,0.903,1.12099339376301e-09
"SYCE1L",6.0144909530641e-14,-1.05771960802567,0.387,0.79,1.14281342599171e-09
"STARD4-AS1",6.02468120453547e-14,-0.407584657179199,0.815,0.978,1.14474967567378e-09
"LGALS3",6.08849940598026e-14,1.67452767508532,0.622,0.22,1.15687577213031e-09
"EMC10",6.15245280967629e-14,-0.379186411657725,0.866,0.984,1.16902755836659e-09
"STK25",6.25379751210637e-14,-0.224570457020234,0.95,0.984,1.18828406527533e-09
"SLC25A13",6.3434625100411e-14,-0.466499765220359,0.731,0.925,1.20532131153291e-09
"ZMYM3",6.365161745425e-14,-0.283238549966426,0.891,0.989,1.2094443832482e-09
"AGAP2",6.36815380782672e-14,-1.6906579926995,0.193,0.645,1.21001290502515e-09
"TMEM225B",6.45890757104013e-14,1.47579990415583,0.697,0.28,1.22725702757334e-09
"LRRC17",6.93027702167728e-14,-0.82018839086299,0.756,0.952,1.3168219368889e-09
"BAIAP2-DT",7.02092094883057e-14,-0.564819047730507,0.681,0.941,1.3340451894873e-09
"NR2F1-AS1",7.0854973457788e-14,-1.12427784591079,0.37,0.769,1.34631535067143e-09
"ARHGAP28",7.37699012322039e-14,-1.35284376671203,0.311,0.747,1.40170189331311e-09
"COA1",7.58826597669858e-14,-0.255841147063177,0.992,1,1.4418464182325e-09
"CTSD",7.66501916995017e-14,0.356128817291117,1,0.978,1.45643029248223e-09
"DENND6A",8.01203458280424e-14,-0.525958806900575,0.697,0.946,1.52236669107863e-09
"PPP1R3F",8.43714897277641e-14,-1.22913325672568,0.303,0.694,1.60314267631725e-09
"ARMC8",8.60657163248547e-14,-0.289730098505685,0.874,0.962,1.63533467588856e-09
"MVP",8.60799550813646e-14,1.58975006044482,0.639,0.22,1.63560522650101e-09
"DEPDC7",8.62016165225383e-14,-1.25560026457444,0.319,0.72,1.63791691554475e-09
"CAST",8.70656772058425e-14,0.588180475994868,1,0.844,1.65433493258821e-09
"HOXB2",8.74365026770926e-14,-1.13585494799401,0.387,0.79,1.66138098736744e-09
"MIR99AHG",8.78302701925763e-14,-0.517729623575408,0.815,0.984,1.66886296392914e-09
"COPS7B",8.99166740919887e-14,-0.212461777543309,0.916,0.984,1.70850672442188e-09
"KPTN",9.06709141422374e-14,-0.533846340551364,0.672,0.93,1.72283803961665e-09
"PPP1R13B",9.09223153357183e-14,-0.869191391832428,0.496,0.86,1.72761491369398e-09
"CD81",9.28804990965766e-14,0.685691770148665,1,0.984,1.76482236333405e-09
"PCLO",9.54320696304927e-14,-1.98702544904304,0.134,0.597,1.81330475504899e-09
"C9orf16",9.61249822599866e-14,-0.677694143932908,0.782,0.946,1.82647078792201e-09
"HAS2",9.76301981198597e-14,0.899769417794581,0.815,0.543,1.85507139447545e-09
"TCF3",9.91279626429734e-14,-0.340039472606112,0.874,0.962,1.88353041817914e-09
"CDKN2A",9.97873705248541e-14,-0.780811433045976,0.605,0.898,1.89605982734275e-09
"ZNF700",9.99029597243112e-14,-1.45081618524025,0.269,0.753,1.89825613772164e-09
"HNRNPK",1.00685536284269e-13,-0.505969916847347,0.992,1,1.9131258749374e-09
"KCTD17",1.03416625935491e-13,-0.709796252440173,0.571,0.892,1.96501930940027e-09
"HYI",1.04822539845211e-13,-0.147690723684513,0.975,1,1.99173307959885e-09
"DZANK1",1.08495996103943e-13,-0.621160393508877,0.655,0.957,2.06153242197101e-09
"BAZ1B",1.09347744963014e-13,-0.719108295697541,0.706,0.919,2.07771650204223e-09
"DKKL1",1.09357527592398e-13,-0.504119752497892,0.723,0.962,2.07790238178315e-09
"AHDC1",1.0950856949824e-13,-0.341441850234473,0.832,0.957,2.08077232903606e-09
"KHDC1",1.09796529074625e-13,-0.300295638111699,0.832,0.952,2.08624384894695e-09
"PCMTD2",1.11021559258699e-13,-0.522140230046814,0.731,0.957,2.10952064747454e-09
"FLG-AS1",1.11932288018641e-13,-1.40216830683925,0.269,0.704,2.1268254046422e-09
"ARIH2",1.12551504750638e-13,-0.414794615849142,0.807,0.978,2.13859114176687e-09
"COQ5",1.16557895070216e-13,-0.769330387208261,0.521,0.86,2.21471656422918e-09
"ESYT2",1.16920304846838e-13,0.831161231162466,0.874,0.548,2.22160271239477e-09
"DLG3",1.18233683067111e-13,-0.610077178335928,0.639,0.882,2.24655821195817e-09
"ZFP82",1.19550793351613e-13,-0.404127198727353,0.798,0.984,2.271584624474e-09
"ZNF197",1.20412991424003e-13,-0.412498495699817,0.798,0.957,2.28796725004749e-09
"C2CD6",1.21550922368463e-13,-1.75165709782359,0.185,0.629,2.30958907592317e-09
"PRR5L",1.22169509762622e-13,1.12720724405457,0.748,0.355,2.32134285499958e-09
"RPL7",1.25619135985435e-13,-0.951811849085533,1,1,2.38688920285925e-09
"CABLES2",1.27782058577766e-13,-1.46306979833667,0.252,0.715,2.42798689503613e-09
"FXYD5",1.29065245340988e-13,-1.93572919269125,0.151,0.613,2.45236872672411e-09
"EIF4H",1.35071869182939e-13,-0.450963432378246,0.891,0.995,2.56650058634503e-09
"RFTN1",1.37428669742183e-13,1.43062359020785,0.664,0.29,2.61128215377121e-09
"LINC01694",1.37846455113648e-13,-2.22444347787579,0.109,0.548,2.61922049361443e-09
"RGMB",1.3916658890227e-13,-0.496570471904712,0.731,0.941,2.64430435573202e-09
"SPATA5",1.41230587255718e-13,-0.936140171418819,0.454,0.817,2.68352238844589e-09
"MELTF",1.41307644630775e-13,-1.0725688498323,0.387,0.806,2.68498655562936e-09
"PHYHD1",1.41318315528527e-13,-1.1570892676944,0.345,0.731,2.68518931335754e-09
"CLIP2",1.50128586216239e-13,-0.822644004582198,0.513,0.876,2.85259326669476e-09
"HNRNPA1P48",1.51208148839104e-13,-0.69355473645885,0.597,0.919,2.87310603609181e-09
"EDN1",1.51948328829361e-13,2.45993088727913,0.496,0.124,2.88717019608669e-09
"LMBR1L",1.55801542425246e-13,-0.505291474180847,0.714,0.919,2.96038510762211e-09
"EXOC4",1.56832114721118e-13,-0.386443529293423,0.824,0.984,2.97996701181597e-09
"TELO2",1.58726870476062e-13,0.707275987847975,0.882,0.629,3.01596926591566e-09
"TSPAN12",1.59837771547513e-13,-1.12313190009659,0.37,0.758,3.0370774971743e-09
"KRIT1",1.62983246453925e-13,-0.23872021874517,1,1,3.09684466587102e-09
"C12orf43",1.62983246453925e-13,-0.198918867991307,1,1,3.09684466587102e-09
"ABHD17B",1.64468542011031e-13,-0.856784851796208,0.496,0.882,3.12506676675161e-09
"CUL9",1.66140455246983e-13,-0.700544706334989,0.588,0.887,3.15683479014792e-09
"SNCAIP",1.6637977349564e-13,-0.869402668017705,0.487,0.866,3.16138207619065e-09
"SLC25A23",1.68779719410461e-13,-0.793298146852066,0.529,0.882,3.20698344851818e-09
"GRTP1",1.70031259471528e-13,-0.618446923476211,0.613,0.882,3.23076396121851e-09
"TBKBP1",1.70634564639315e-13,-0.780713375812914,0.513,0.849,3.24222736271162e-09
"ARID1A",1.71708464031182e-13,-0.428858179788946,0.866,0.978,3.26263252505648e-09
"ENPP4",1.73004706707035e-13,1.4426513112385,0.655,0.258,3.28726243214038e-09
"LDHB",1.74784175112349e-13,-0.551939732211238,1,1,3.32107411130975e-09
"ABCB8",1.76733315201251e-13,-0.505432583383813,0.706,0.946,3.35810972213896e-09
"PRKRIP1",1.83124495572294e-13,-0.388963368240095,0.874,1,3.47954854036916e-09
"IGSF9",1.8578686579361e-13,-2.106936591733,0.118,0.543,3.53013623694437e-09
"SFTPD-AS1",1.86095201242886e-13,-2.0024754722951,0.143,0.554,3.53599491881608e-09
"MET",1.92196391605423e-13,-0.920009238413601,0.874,0.989,3.65192363689465e-09
"ZNF300",1.93899751837421e-13,-1.1696921249077,0.353,0.79,3.68428918466283e-09
"APEX1",1.96997221727968e-13,-0.317974794301745,1,1,3.74314421005312e-09
"TBCD",1.97029980885421e-13,-0.760439493784499,0.555,0.892,3.74376666680389e-09
"POLR2J",1.97166323561008e-13,-0.477019644920304,0.857,0.946,3.74635731398272e-09
"NOS1",1.98960187437069e-13,3.07659894947839,0.353,0.043,3.78044252149174e-09
"BCL7A",2.10004052213489e-13,-0.971532163160842,0.412,0.78,3.9902869961085e-09
"ZNF329",2.143006474544e-13,-1.24533656083058,0.328,0.785,4.07192660228106e-09
"AKAP9",2.16170436082235e-13,-0.470180700233502,0.908,0.995,4.10745445599854e-09
"GFOD1",2.16488297042095e-13,1.8039749610811,0.58,0.177,4.11349413209685e-09
"CCDC107",2.17415878799095e-13,0.650492757454363,0.966,0.694,4.13111911306161e-09
"HNRNPC",2.1760817292904e-13,-0.520127730171392,0.992,1,4.13477289382468e-09
"S100A6",2.18528337564033e-13,1.91693174536411,0.689,0.328,4.1522569420542e-09
"CEP162",2.20077419981669e-13,-0.741019912957329,0.571,0.887,4.18169105707169e-09
"ZNF609",2.25728594509282e-13,-0.455093616809056,0.773,0.962,4.28906902427086e-09
"GATB",2.31561519491936e-13,-0.907400654825848,0.437,0.801,4.39990043186627e-09
"KLHDC8B",2.37662176824763e-13,-1.41217875262793,0.269,0.737,4.51581902184732e-09
"MGAT4A",2.38711617785568e-13,1.14472221919312,0.723,0.366,4.53575944954358e-09
"PDZD4",2.42236749081796e-13,-2.45416745913935,0.084,0.511,4.60274046930321e-09
"WDR33",2.4273054588699e-13,-0.239808785187421,1,1,4.6121231023987e-09
"PAMR1",2.43001539314588e-13,1.30818720244831,0.697,0.323,4.61727224851649e-09
"ZNF586",2.4477522706073e-13,-2.03642633887168,0.126,0.575,4.65097408938092e-09
"LDAH",2.46766917427958e-13,-0.270240603030939,0.849,0.968,4.68881819804863e-09
"SFTA1P",2.47016119489509e-13,3.52865164541831,0.328,0.027,4.69355328642015e-09
"LINC01089",2.49562499091253e-13,-0.488423187244837,0.748,0.946,4.74193704523289e-09
"RFTN2",2.50246993721861e-13,-0.915912062451543,0.487,0.855,4.75494312770907e-09
"LDLRAD4",2.56832656649091e-13,0.732195267834937,0.908,0.629,4.88007730898937e-09
"PDHB",2.58267787963843e-13,-0.516372589989853,0.739,0.957,4.90734623910097e-09
"GYPC",2.65077619733444e-13,-1.03593705930096,0.487,0.86,5.03673985255517e-09
"RBBP4",2.70696179120642e-13,-0.382559935516895,0.992,1,5.14349809947132e-09
"CXCL14",2.73137563623948e-13,1.92916937228679,0.639,0.29,5.18988684641863e-09
"MACROD1",2.81933696686507e-13,-0.513546515820752,0.664,0.903,5.35702217074032e-09
"C7orf26",2.95631398136796e-13,-0.20360374118333,0.933,0.989,5.61729219599727e-09
"SPECC1",2.96042563003401e-13,-2.04652777600748,0.126,0.575,5.62510473962762e-09
"GSTZ1",2.96890661494862e-13,-0.213890613183939,0.924,0.984,5.64121945906388e-09
"RCC1L",3.04183463940145e-13,-0.263644588744388,0.908,0.989,5.77978999832669e-09
"SET",3.04818044745649e-13,-0.737305884183927,0.992,1,5.79184766821207e-09
"DNAJC12",3.07229616930167e-13,-1.59492326304075,0.218,0.699,5.8376699512901e-09
"HNRNPH3",3.10866185620913e-13,-0.420436124718585,0.958,1,5.90676839298298e-09
"SETDB1",3.12546481377296e-13,-0.403968430467846,0.79,0.957,5.93869569265e-09
"ITGB3",3.14677323339135e-13,1.44838048069628,0.655,0.263,5.97918382076690e-09
"DALRD3",3.20911350575975e-13,-0.448140528787577,0.756,0.952,6.0976365722941e-09
"STAU2",3.22909948890913e-13,-0.655047249956345,0.613,0.909,6.13561193887624e-09
"AAED1",3.29549623627119e-13,0.379237963155896,0.992,0.844,6.26177239853889e-09
"MAGI1",3.37132750248074e-13,-1.75145314556072,0.176,0.618,6.40585938746365e-09
"SOX11",3.38103979384797e-13,-0.641604535848836,0.824,0.978,6.42431371229054e-09
"AC137767.1",3.43526691178603e-13,-0.837141753422221,0.504,0.866,6.52735065908463e-09
"AL139385.1",3.45918588703779e-13,-1.2690005752008,0.328,0.753,6.57279910396051e-09
"CSRP2",3.484345608552e-13,-1.0942171384443,0.412,0.817,6.62060509080966e-09
"GIPC3",3.55609653911442e-13,0.811572407362394,0.815,0.495,6.75693903397131e-09
"ELK1",3.62733494562147e-13,-0.5345600896615,0.697,0.946,6.89229913017535e-09
"NPM1",3.64061091601286e-13,-0.570267405147485,1,1,6.91752480151604e-09
"SOD2",3.69561664573744e-13,0.670795628659454,0.941,0.688,7.02204118856571e-09
"EPB41",3.73978587033626e-13,-1.0160196781917,0.42,0.801,7.10596713222592e-09
"UBE2E2",3.74841987437685e-13,-1.88051817580668,0.151,0.618,7.12237260330346e-09
"SEPT6",3.75847344493143e-13,-0.595889151791318,0.908,0.984,7.14147539271421e-09
"TMEM54",3.76038651554861e-13,-1.70422373673964,0.185,0.645,7.14511041819391e-09
"FGFBP2",3.77644968140444e-13,4.48970922374838,0.286,0.011,7.17563203963657e-09
"MPP6",3.78668884228073e-13,-1.93898393887347,0.143,0.581,7.19508746921762e-09
"C19orf54",3.82716056675543e-13,-1.11769387680754,0.353,0.753,7.27198779289199e-09
