"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CAMK1",0.0426107593559775,-0.651474946814603,0.277,0.459,1
"LIN54",0.0426107593559775,-0.651474946814603,0.277,0.459,1
"TAS2R4",0.0426107593559775,-0.651474946814603,0.277,0.459,1
"DNAJB5",0.0426107593559775,-0.651474946814603,0.277,0.459,1
"DENND1B",0.042613180795634,-0.11579431443134,0.851,0.899,1
"SMIM32",0.0426358448839733,-1.061212311469,0.106,0.229,1
"INPP5D",0.0426476502363156,-1.24583614553801,0.064,0.193,1
"HSD17B13",0.0426476502363156,-1.24583614553801,0.064,0.193,1
"AC026725.1",0.0426476502363156,-1.24583614553801,0.064,0.193,1
"KIF4B",0.0426476502363156,-1.24583614553801,0.064,0.193,1
"KCND1",0.0426476502363156,-1.24583614553801,0.064,0.193,1
"NEXMIF",0.0426476502363156,-1.24583614553801,0.064,0.193,1
"RRS1-AS1",0.0426476502363156,-1.24583614553801,0.064,0.193,1
"OVCH1-AS1",0.0426476502363156,-1.24583614553801,0.064,0.193,1
"AL139353.1",0.0426476502363156,-1.24583614553801,0.064,0.193,1
"SCIMP",0.0426476502363156,-1.24583614553801,0.064,0.193,1
"SLC17A9",0.0426476502363156,-1.24583614553801,0.064,0.193,1
"PPRC1",0.0429501416933529,-0.190746469982802,0.809,0.899,1
"JUND",0.0429687948443554,0.306305517803619,1,0.963,1
"PRKAR1A",0.0429704405633549,-0.159080471357319,1,1,1
"AC012645.4",0.0430167879310788,0.655950033066285,0.404,0.284,1
"VSTM2L",0.0432282944193596,-1.12489369578575,0.085,0.211,1
"KRT8",0.0432343886804063,-0.221381495179173,0.83,0.917,1
"PAFAH1B1",0.043369427452796,-0.12013543696343,1,1,1
"PEBP1",0.043369427452796,-0.113711154471488,1,1,1
"AC010997.5",0.0434384923426103,-1.47025219390848,0.043,0.156,1
"AC009120.4",0.0434639340847804,-0.387855150410436,0.596,0.798,1
"TEK",0.0436186012409833,-1.12426245430924,0.106,0.239,1
"MFSD4A",0.0436186012409833,-1.03767233203257,0.106,0.239,1
"TPST1",0.0436876488331739,-0.117872302814687,0.766,0.789,1
"IL7R",0.0437062073506166,-2.35741679504712,0,0.083,1
"TBC1D22A-AS1",0.0437062073506166,-2.31723057860375,0,0.083,1
"AC117382.2",0.0437062073506166,-2.23934473000569,0,0.083,1
"LINC02166",0.0437062073506166,-2.22802084799878,0,0.083,1
"SNORC",0.0437062073506166,-2.20388668990396,0,0.083,1
"LUZP2",0.0437062073506166,-2.19823718939291,0,0.083,1
"AC105020.1",0.0437062073506166,-2.19214478221854,0,0.083,1
"C2",0.0437062073506166,-2.1872509598393,0,0.083,1
"SLC9C1",0.0437062073506166,-2.16343719193025,0,0.083,1
"FRMPD3",0.0437062073506166,-2.15411629246206,0,0.083,1
"LINC01635",0.0437062073506166,-2.10833262178807,0,0.083,1
"NKAIN1",0.0437062073506166,-2.10833262178807,0,0.083,1
"KCNA2",0.0437062073506166,-2.10833262178807,0,0.083,1
"ILDR2",0.0437062073506166,-2.10833262178807,0,0.083,1
"CACNA1E",0.0437062073506166,-2.10833262178807,0,0.083,1
"AL645504.1",0.0437062073506166,-2.10833262178807,0,0.083,1
"VWA3B",0.0437062073506166,-2.10833262178807,0,0.083,1
"AC079447.1",0.0437062073506166,-2.10833262178807,0,0.083,1
"AC012363.1",0.0437062073506166,-2.10833262178807,0,0.083,1
"SP9",0.0437062073506166,-2.10833262178807,0,0.083,1
"AC005037.1",0.0437062073506166,-2.10833262178807,0,0.083,1
"AC079354.1",0.0437062073506166,-2.10833262178807,0,0.083,1
"CATIP",0.0437062073506166,-2.10833262178807,0,0.083,1
"INHA",0.0437062073506166,-2.10833262178807,0,0.083,1
"ERFE",0.0437062073506166,-2.10833262178807,0,0.083,1
"AC109587.1",0.0437062073506166,-2.10833262178807,0,0.083,1
"AC112484.3",0.0437062073506166,-2.10833262178807,0,0.083,1
"DWORF",0.0437062073506166,-2.10833262178807,0,0.083,1
"CRMP1",0.0437062073506166,-2.10833262178807,0,0.083,1
"SLIT2",0.0437062073506166,-2.10833262178807,0,0.083,1
"LRRC66",0.0437062073506166,-2.10833262178807,0,0.083,1
"AC093752.2",0.0437062073506166,-2.10833262178807,0,0.083,1
"LINC02275",0.0437062073506166,-2.10833262178807,0,0.083,1
"CCDC152",0.0437062073506166,-2.10833262178807,0,0.083,1
"AC010595.1",0.0437062073506166,-2.10833262178807,0,0.083,1
"AL031058.1",0.0437062073506166,-2.10833262178807,0,0.083,1
"AL136162.1",0.0437062073506166,-2.10833262178807,0,0.083,1
"AL353759.1",0.0437062073506166,-2.10833262178807,0,0.083,1
"CRIP3",0.0437062073506166,-2.10833262178807,0,0.083,1
"AL355312.2",0.0437062073506166,-2.10833262178807,0,0.083,1
"NPC1L1",0.0437062073506166,-2.10833262178807,0,0.083,1
"RASA4B",0.0437062073506166,-2.10833262178807,0,0.083,1
"MEST",0.0437062073506166,-2.10833262178807,0,0.083,1
"GIMAP2",0.0437062073506166,-2.10833262178807,0,0.083,1
"TCEAL5",0.0437062073506166,-2.10833262178807,0,0.083,1
"PNMA6A",0.0437062073506166,-2.10833262178807,0,0.083,1
"AC079209.2",0.0437062073506166,-2.10833262178807,0,0.083,1
"AP003354.1",0.0437062073506166,-2.10833262178807,0,0.083,1
"AL158152.2",0.0437062073506166,-2.10833262178807,0,0.083,1
"AL160272.1",0.0437062073506166,-2.10833262178807,0,0.083,1
"ENTPD8",0.0437062073506166,-2.10833262178807,0,0.083,1
"OR10A2",0.0437062073506166,-2.10833262178807,0,0.083,1
"RAB39A",0.0437062073506166,-2.10833262178807,0,0.083,1
"AP000880.1",0.0437062073506166,-2.10833262178807,0,0.083,1
"PITRM1-AS1",0.0437062073506166,-2.10833262178807,0,0.083,1
"AL133417.1",0.0437062073506166,-2.10833262178807,0,0.083,1
"NODAL",0.0437062073506166,-2.10833262178807,0,0.083,1
"NELL2",0.0437062073506166,-2.10833262178807,0,0.083,1
"DCLK1",0.0437062073506166,-2.10833262178807,0,0.083,1
"SLC25A30-AS1",0.0437062073506166,-2.10833262178807,0,0.083,1
"AL132709.1",0.0437062073506166,-2.10833262178807,0,0.083,1
"AC022613.1",0.0437062073506166,-2.10833262178807,0,0.083,1
"SLC28A2",0.0437062073506166,-2.10833262178807,0,0.083,1
"LYSMD2",0.0437062073506166,-2.10833262178807,0,0.083,1
"AC084855.2",0.0437062073506166,-2.10833262178807,0,0.083,1
"TEKT5",0.0437062073506166,-2.10833262178807,0,0.083,1
"ASPHD1",0.0437062073506166,-2.10833262178807,0,0.083,1
"AC009107.2",0.0437062073506166,-2.10833262178807,0,0.083,1
"HYDIN",0.0437062073506166,-2.10833262178807,0,0.083,1
"AC092127.1",0.0437062073506166,-2.10833262178807,0,0.083,1
"AC087392.5",0.0437062073506166,-2.10833262178807,0,0.083,1
"AC243829.1",0.0437062073506166,-2.10833262178807,0,0.083,1
"CR936218.1",0.0437062073506166,-2.10833262178807,0,0.083,1
"STK4-AS1",0.0437062073506166,-2.10833262178807,0,0.083,1
"AL035250.1",0.0437062073506166,-2.10833262178807,0,0.083,1
"SLCO4A1",0.0437062073506166,-2.10833262178807,0,0.083,1
"AC027319.1",0.0437062073506166,-2.10833262178807,0,0.083,1
"INSL3",0.0437062073506166,-2.10833262178807,0,0.083,1
"CEBPA-DT",0.0437062073506166,-2.10833262178807,0,0.083,1
"HAS1",0.0437062073506166,-2.10833262178807,0,0.083,1
"Z99774.1",0.0437062073506166,-2.10833262178807,0,0.083,1
"SSTR3",0.0437062073506166,-2.10833262178807,0,0.083,1
"ABCG1",0.0437062073506166,-2.10833262178807,0,0.083,1
"AC087280.2",0.0437062073506166,-2.08225281538884,0,0.083,1
"GEMIN8",0.0437354276606753,-0.449369539623141,0.489,0.688,1
"COX7A2",0.043771539791844,-0.23895068909644,1,1,1
"NFAT5",0.043771539791844,-0.178715335545022,1,1,1
"RAB11FIP5",0.0439066359360476,-0.636094795168394,0.277,0.44,1
"MT2A",0.0439249209015863,0.522370569401415,0.681,0.523,1
"CEBPG",0.0441138426799194,-0.518698652137739,0.383,0.55,1
"AC013400.1",0.044149412386938,-1.64147642176186,0.043,0.156,1
"WSB1",0.0441766285151278,-0.246320324257236,1,0.982,1
"AL049830.3",0.0441982381700918,1.34330814659486,0.191,0.083,1
"FBXO10",0.0442560676454545,-0.410115560528011,0.489,0.661,1
"FAM86B1",0.0443678749823298,-0.786404526900711,0.191,0.358,1
"AP002360.1",0.0443678749823298,-0.786404526900711,0.191,0.358,1
